,city,city_ascii,lat,lng,pop,country,iso2,iso3,province,Clean_City,Clean_Code
6310,Glendive,Glendive,47.10858319,-104.7104926,5277.5,United States of America,US,USA,Montana,GLENDIVE,US
6311,Dillon,Dillon,45.21567548,-112.6839852,4213.5,United States of America,US,USA,Montana,DILLON,US
6312,Polson,Polson,47.68800519,-114.156686,5079.0,United States of America,US,USA,Montana,POLSON,US
6313,Devils Lake,Devils Lake,48.11221702,-98.85968693,7312.0,United States of America,US,USA,North Dakota,DEVILS LAKE,US
6314,Burley,Burley,42.53581321,-113.7918763,11644.5,United States of America,US,USA,Idaho,BURLEY,US
6315,Wallace,Wallace,47.47421979,-115.9268881,1028.0,United States of America,US,USA,Idaho,WALLACE,US
6316,Kennewick,Kennewick,46.21137697,-119.1360979,82331.0,United States of America,US,USA,Washington,KENNEWICK,US
6317,Centralia,Centralia,46.71641075,-122.9529708,16993.5,United States of America,US,USA,Washington,CENTRALIA,US
6318,Glendale,Glendale,33.58194114,-112.1958238,363360.5,United States of America,US,USA,Arizona,GLENDALE,US
6319,Safford,Safford,32.83382143,-109.7068801,9746.5,United States of America,US,USA,Arizona,SAFFORD,US
6320,Casa Grande,Casa Grande,32.87937421,-111.7566258,38396.5,United States of America,US,USA,Arizona,CASA GRANDE,US
6321,Mesa,Mesa,33.42391461,-111.7360844,762217.5,United States of America,US,USA,Arizona,MESA,US
6322,Lake Havasu City,Lake Havasu City,34.49829348,-114.3082789,55442.5,United States of America,US,USA,Arizona,LAKE HAVASU CITY,US
6323,Berkeley,Berkeley,37.87390139,-122.271152,298257.0,United States of America,US,USA,California,BERKELEY,US
6324,National City,National City,32.67194501,-117.0980052,104291.0,United States of America,US,USA,California,NATIONAL CITY,US
6325,Mendocino,Mendocino,39.30776735,-123.7994308,548.0,United States of America,US,USA,California,MENDOCINO,US
6326,Paso Robles,Paso Robles,35.6265967,-120.6899823,26221.0,United States of America,US,USA,California,PASO ROBLES,US
6327,Riverside,Riverside,33.94194501,-117.3980386,297554.0,United States of America,US,USA,California,RIVERSIDE,US
6328,Delano,Delano,35.76193728,-119.2430681,42396.5,United States of America,US,USA,California,DELANO,US
6329,San Mateo,San Mateo,37.55691815,-122.3130616,361806.5,United States of America,US,USA,California,SAN MATEO,US
6330,Vallejo,Vallejo,38.11194887,-122.258052,133367.5,United States of America,US,USA,California,VALLEJO,US
6331,Glenwood Springs,Glenwood Springs,39.54658999,-107.3247,11272.0,United States of America,US,USA,Colorado,GLENWOOD SPRINGS,US
6332,Aurora,Aurora,39.69585736,-104.808497,431966.5,United States of America,US,USA,Colorado,AURORA,US
6333,Greeley,Greeley,40.41919822,-104.739974,106142.5,United States of America,US,USA,Colorado,GREELEY,US
6334,Tonopah,Tonopah,38.06699038,-117.2289791,1993.0,United States of America,US,USA,Nevada,TONOPAH,US
6335,Deming,Deming,32.26109153,-107.7557848,15523.0,United States of America,US,USA,New Mexico,DEMING,US
6336,Truth or Consequences,Truth or Consequences,33.13359641,-107.2528956,6479.0,United States of America,US,USA,New Mexico,TRUTH OR CONSEQUENCES,US
6337,Las Vegas,Las Vegas,35.59701194,-105.2225027,15521.0,United States of America,US,USA,New Mexico,LAS VEGAS,US
6338,Farmington,Farmington,36.75415061,-108.1860944,42917.5,United States of America,US,USA,New Mexico,FARMINGTON,US
6339,Springfield,Springfield,44.05194806,-122.9780339,55531.5,United States of America,US,USA,Oregon,SPRINGFIELD,US
6340,Tillamook,Tillamook,45.45524742,-123.8425031,6351.5,United States of America,US,USA,Oregon,TILLAMOOK,US
6341,Ontario,Ontario,44.02662661,-116.9618895,11578.0,United States of America,US,USA,Oregon,ONTARIO,US
6342,La Grande,La Grande,45.32468691,-118.0866012,13646.0,United States of America,US,USA,Oregon,LA GRANDE,US
6343,Richfield,Richfield,38.77247703,-112.0832984,7308.5,United States of America,US,USA,Utah,RICHFIELD,US
6344,Nephi,Nephi,39.71027508,-111.8354841,4960.0,United States of America,US,USA,Utah,NEPHI,US
6345,Lander,Lander,42.83300437,-108.7325985,6742.0,United States of America,US,USA,Wyoming,LANDER,US
6346,Powell,Powell,44.75867495,-108.7584367,6054.0,United States of America,US,USA,Wyoming,POWELL,US
6347,Paragould,Paragould,36.05708722,-90.50288436,22886.0,United States of America,US,USA,Arkansas,PARAGOULD,US
6348,Iowa City,Iowa City,41.66108624,-91.52997929,81343.0,United States of America,US,USA,Iowa,IOWA CITY,US
6349,Ottumwa,Ottumwa,41.01288291,-92.414809,25287.5,United States of America,US,USA,Iowa,OTTUMWA,US
6350,Spencer,Spencer,43.14528505,-95.14717452,10938.5,United States of America,US,USA,Iowa,SPENCER,US
6351,Ft. Dodge,Ft. Dodge,42.50682273,-94.1802568,26284.0,United States of America,US,USA,Iowa,FT DODGE,US
6352,Hutchinson,Hutchinson,38.06549176,-97.92349085,42536.5,United States of America,US,USA,Kansas,HUTCHINSON,US
6353,Kansas City,Kansas City,39.11358052,-94.63014638,324221.5,United States of America,US,USA,Kansas,KANSAS CITY,US
6354,Lawrence,Lawrence,38.95975242,-95.25522994,88020.0,United States of America,US,USA,Kansas,LAWRENCE,US
6355,Garden City,Garden City,37.97521303,-100.8640866,27494.5,United States of America,US,USA,Kansas,GARDEN CITY,US
6356,Manhattan,Manhattan,39.19402753,-96.59243514,51289.0,United States of America,US,USA,Kansas,MANHATTAN,US
6357,Hays,Hays,38.87936973,-99.322191,20638.5,United States of America,US,USA,Kansas,HAYS,US
6358,Goodland,Goodland,39.34848838,-101.7110374,4258.5,United States of America,US,USA,Kansas,GOODLAND,US
6359,Independence,Independence,39.09111391,-94.41528121,130695.0,United States of America,US,USA,Missouri,INDEPENDENCE,US
6360,Kirksville,Kirksville,40.19368227,-92.58280908,18083.0,United States of America,US,USA,Missouri,KIRKSVILLE,US
6361,Kearney,Kearney,40.70070559,-99.08114628,30155.5,United States of America,US,USA,Nebraska,KEARNEY,US
6362,Grand Island,Grand Island,40.92226829,-98.35798629,45208.5,United States of America,US,USA,Nebraska,GRAND ISLAND,US
6363,Alliance,Alliance,42.10139528,-102.8701915,8269.0,United States of America,US,USA,Nebraska,ALLIANCE,US
6364,Bartlesville,Bartlesville,36.74720013,-95.98058618,24935.0,United States of America,US,USA,Oklahoma,BARTLESVILLE,US
6365,Enid,Enid,36.39554201,-97.8780931,45963.5,United States of America,US,USA,Oklahoma,ENID,US
6366,Ardmore,Ardmore,34.1810777,-97.12940495,24467.5,United States of America,US,USA,Oklahoma,ARDMORE,US
6367,McAlester,McAlester,34.93299562,-95.76597396,19894.0,United States of America,US,USA,Oklahoma,MCALESTER,US
6368,Stillwater,Stillwater,36.13535118,-97.06829757,45212.0,United States of America,US,USA,Oklahoma,STILLWATER,US
6369,Lead,Lead,44.35084454,-103.7657699,2311.0,United States of America,US,USA,South Dakota,LEAD,US
6370,Slidell,Slidell,30.27495953,-89.78109379,56019.0,United States of America,US,USA,Louisiana,SLIDELL,US
6371,Lake Charles,Lake Charles,30.22638369,-93.21718897,77065.0,United States of America,US,USA,Louisiana,LAKE CHARLES,US
6372,Metairie,Metairie,29.98386619,-90.15277653,270171.0,United States of America,US,USA,Louisiana,METAIRIE,US
6373,New Iberia,New Iberia,30.00358075,-91.81830794,34985.0,United States of America,US,USA,Louisiana,NEW IBERIA,US
6374,Bryan,Bryan,30.67418581,-96.36968388,108156.5,United States of America,US,USA,Texas,BRYAN,US
6375,San Marcos,San Marcos,29.88307131,-97.94111251,58553.5,United States of America,US,USA,Texas,SAN MARCOS,US
6376,Longview,Longview,32.50053428,-94.74027429,75658.0,United States of America,US,USA,Texas,LONGVIEW,US
6377,McAllen,McAllen,26.20303754,-98.22972538,243291.0,United States of America,US,USA,Texas,MCALLEN,US
6378,Harlingen,Harlingen,26.19755983,-97.69019759,86749.0,United States of America,US,USA,Texas,HARLINGEN,US
6379,Alice,Alice,27.75046246,-98.07048446,21122.0,United States of America,US,USA,Texas,ALICE,US
6380,New Braunfels,New Braunfels,29.6978113,-98.12632084,45270.0,United States of America,US,USA,Texas,NEW BRAUNFELS,US
6381,Cleburne,Cleburne,32.35152529,-97.39248967,32263.0,United States of America,US,USA,Texas,CLEBURNE,US
6382,Brownwood,Brownwood,31.70789532,-98.98231511,20261.0,United States of America,US,USA,Texas,BROWNWOOD,US
6383,Alpine,Alpine,30.36071657,-103.6650009,6429.5,United States of America,US,USA,Texas,ALPINE,US
6384,Van Horn,Van Horn,31.04248374,-104.8322423,1797.0,United States of America,US,USA,Texas,VAN HORN,US
6385,Big Spring,Big Spring,32.24318565,-101.4751862,23987.0,United States of America,US,USA,Texas,BIG SPRING,US
6386,Vernon,Vernon,34.15105369,-99.29038416,11574.5,United States of America,US,USA,Texas,VERNON,US
6387,Childress,Childress,34.4248871,-100.2139195,5662.0,United States of America,US,USA,Texas,CHILDRESS,US
6388,Hereford,Hereford,34.82191713,-102.3985924,15023.5,United States of America,US,USA,Texas,HEREFORD,US
6389,Dalhart,Dalhart,36.06080792,-102.5186109,6763.5,United States of America,US,USA,Texas,DALHART,US
6390,Texas City,Texas City,29.41087791,-94.96276717,55717.5,United States of America,US,USA,Texas,TEXAS CITY,US
6391,Pasadena,Pasadena,29.66086265,-95.14774296,388767.5,United States of America,US,USA,Texas,PASADENA,US
6392,Baytown,Baytown,29.75584393,-94.96772811,76687.5,United States of America,US,USA,Texas,BAYTOWN,US
6393,Arlington,Grand Prairie,32.68476076,-97.02023849,545107.5,United States of America,US,USA,Texas,GRAND PRAIRIE,US
6394,New London,New London,41.3555235,-72.10002832,61236.0,United States of America,US,USA,Connecticut,NEW LONDON,US
6395,Stamford,Stamford,41.05334556,-73.53919112,434781.5,United States of America,US,USA,Connecticut,STAMFORD,US
6396,Waterbury,Waterbury,41.55000775,-73.05002202,174236.0,United States of America,US,USA,Connecticut,WATERBURY,US
6397,New Bedford,New Bedford,41.6561253,-70.94469833,115082.5,United States of America,US,USA,Massachusetts,NEW BEDFORD,US
6398,Springfield,Springfield,42.12002464,-72.57999903,287003.5,United States of America,US,USA,Massachusetts,SPRINGFIELD,US
6399,Salem,Salem,42.5224989,-70.88309175,188982.0,United States of America,US,USA,Massachusetts,SALEM,US
6400,Pittsfield,Pittsfield,42.44819582,-73.25982833,45202.0,United States of America,US,USA,Massachusetts,PITTSFIELD,US
6401,Montpelier,Montpelier,44.25997154,-72.57581323,8183.0,United States of America,US,USA,Vermont,MONTPELIER,US
6402,Auburn,Auburn,32.60970074,-85.48083948,61881.0,United States of America,US,USA,Alabama,AUBURN,US
6403,Florence,Florence,34.79969627,-87.67724288,40806.5,United States of America,US,USA,Alabama,FLORENCE,US
6404,Winter Haven,Winter Haven,28.02191876,-81.73300623,68435.0,United States of America,US,USA,Florida,WINTER HAVEN,US
6405,Melbourne,Melbourne,28.08331036,-80.60832035,170870.0,United States of America,US,USA,Florida,MELBOURNE,US
6406,Homestead,Homestead,25.46830202,-80.47778569,60673.0,United States of America,US,USA,Florida,HOMESTEAD,US
6407,Sanford,Sanford,28.78995974,-81.27998478,189374.5,United States of America,US,USA,Florida,SANFORD,US
6408,Miami Beach,Miami Beach,25.80991953,-80.13178111,248538.0,United States of America,US,USA,Florida,MIAMI BEACH,US
6409,Coral Springs,Coral Springs,26.27083701,-80.27082158,185548.0,United States of America,US,USA,Florida,CORAL SPRINGS,US
6410,Port Charlotte,Port Charlotte,27.00004315,-82.10569666,56806.0,United States of America,US,USA,Florida,PORT CHARLOTTE,US
6411,Spring Hill,Spring Hill,28.47894513,-82.54771102,91887.5,United States of America,US,USA,Florida,SPRING HILL,US
6412,Palm Coast,Palm Coast,29.53800193,-81.22329574,45030.0,United States of America,US,USA,Florida,PALM COAST,US
6413,Palatka,Palatka,29.64768516,-81.65130579,16094.5,United States of America,US,USA,Florida,PALATKA,US
6414,Leesburg,Leesburg,28.81050112,-81.88333297,33929.0,United States of America,US,USA,Florida,LEESBURG,US
6415,Lake City,Lake City,30.18971926,-82.63974675,20159.5,United States of America,US,USA,Florida,LAKE CITY,US
6416,Crestview,Crestview,30.75420677,-86.57260746,19552.5,United States of America,US,USA,Florida,CRESTVIEW,US
6417,Panama City,Panama City,30.15861005,-85.65527328,68852.5,United States of America,US,USA,Florida,PANAMA CITY,US
6418,Dalton,Dalton,34.76972394,-84.97030217,45077.5,United States of America,US,USA,Georgia,DALTON,US
6419,Marietta,Marietta,33.95561342,-84.54324813,61360.0,United States of America,US,USA,Georgia,MARIETTA,US
6420,Waycross,Waycross,31.21381695,-82.35490625,17445.5,United States of America,US,USA,Georgia,WAYCROSS,US
6421,La Grange,La Grange,33.03647056,-85.03187464,28887.0,United States of America,US,USA,Georgia,LA GRANGE,US
6422,Southaven,Southaven,34.96891075,-90.00345748,79923.0,United States of America,US,USA,Mississippi,SOUTHAVEN,US
6423,Meridian,Meridian,32.36418601,-88.70361434,40863.5,United States of America,US,USA,Mississippi,MERIDIAN,US
6424,Laurel,Laurel,31.69737917,-89.1392725,23366.0,United States of America,US,USA,Mississippi,LAUREL,US
6425,Spartanburg,Spartanburg,34.94942873,-81.93227055,81059.0,United States of America,US,USA,South Carolina,SPARTANBURG,US
6426,Orangeburg,Orangeburg,33.49680422,-80.86223251,24192.5,United States of America,US,USA,South Carolina,ORANGEBURG,US
6427,Galesburg,Galesburg,40.94777061,-90.37108362,32078.5,United States of America,US,USA,Illinois,GALESBURG,US
6428,Joliet,Joliet,41.52998313,-88.10667403,362946.5,United States of America,US,USA,Illinois,JOLIET,US
6429,Cape Girardeau,Cape Girardeau,37.30582237,-89.51808659,38165.5,United States of America,US,USA,Illinois,CAPE GIRARDEAU,US
6430,Rockford,Rockford,42.26970542,-89.06969019,204371.5,United States of America,US,USA,Illinois,ROCKFORD,US
6431,Evanston,Evanston,42.04834943,-87.69995467,212243.0,United States of America,US,USA,Illinois,EVANSTON,US
6432,Rock Island,Rock Island,41.49339622,-90.53461369,102055.5,United States of America,US,USA,Illinois,ROCK ISLAND,US
6433,Elgin,Elgin,42.03946108,-88.28991866,244050.0,United States of America,US,USA,Illinois,ELGIN,US
6434,Richmond,Richmond,39.82889833,-84.89028121,41015.5,United States of America,US,USA,Indiana,RICHMOND,US
6435,Terre Haute,Terre Haute,39.46664654,-87.41387394,65149.5,United States of America,US,USA,Indiana,TERRE HAUTE,US
6436,Lafayette,Lafayette,40.41720868,-86.87824772,98104.0,United States of America,US,USA,Indiana,LAFAYETTE,US
6437,Marion,Marion,40.55833701,-85.65917485,34249.0,United States of America,US,USA,Indiana,MARION,US
6438,South Bend,South Bend,41.68330711,-86.25001734,171791.0,United States of America,US,USA,Indiana,SOUTH BEND,US
6439,New Albany,New Albany,38.3108773,-85.82128382,78381.5,United States of America,US,USA,Indiana,NEW ALBANY,US
6440,Elkhart,Elkhart,41.68294537,-85.96879419,100295.0,United States of America,US,USA,Indiana,ELKHART,US
6441,Hopkinsville,Hopkinsville,36.86548749,-87.4886239,31630.0,United States of America,US,USA,Kentucky,HOPKINSVILLE,US
6442,London,London,37.12888226,-84.08335372,7844.0,United States of America,US,USA,Kentucky,LONDON,US
6443,Madisonville,Madisonville,37.33274579,-87.5022148,20858.5,United States of America,US,USA,Kentucky,MADISONVILLE,US
6444,Rocky Mount,Rocky Mount,35.93799888,-77.79076624,57179.0,United States of America,US,USA,North Carolina,ROCKY MOUNT,US
6445,Salisbury,Salisbury,35.67078005,-80.4744784,33907.0,United States of America,US,USA,North Carolina,SALISBURY,US
6446,Durham,Durham,35.99995892,-78.91999964,257114.5,United States of America,US,USA,North Carolina,DURHAM,US
6447,Lumberton,Lumberton,34.62720034,-79.01190617,27049.5,United States of America,US,USA,North Carolina,LUMBERTON,US
6448,Zanesville,Zanesville,39.94028688,-82.01332503,32514.0,United States of America,US,USA,Ohio,ZANESVILLE,US
6449,Mansfield,Mansfield,40.75832481,-82.51554244,64039.0,United States of America,US,USA,Ohio,MANSFIELD,US
6450,Bowling Green,Bowling Green,41.37474713,-83.65139042,33147.5,United States of America,US,USA,Ohio,BOWLING GREEN,US
6451,Springfield,Springfield,39.92000388,-83.799986,74450.5,United States of America,US,USA,Ohio,SPRINGFIELD,US
6452,Lancaster,Lancaster,39.71921511,-82.6053044,42356.0,United States of America,US,USA,Ohio,LANCASTER,US
6453,Johnson City,Johnson City,36.31332481,-82.35361434,68070.5,United States of America,US,USA,Tennessee,JOHNSON CITY,US
6454,Kingsport,Kingsport,36.54832338,-82.56194788,50709.5,United States of America,US,USA,Tennessee,KINGSPORT,US
6455,Columbia,Columbia,35.61499534,-87.03526656,74866.0,United States of America,US,USA,Tennessee,COLUMBIA,US
6456,Barlett,Barlett,35.22290041,-89.84109013,164843.5,United States of America,US,USA,Tennessee,BARLETT,US
6457,Blacksburg,Blacksburg,37.22941876,-80.41419784,53845.5,United States of America,US,USA,Virginia,BLACKSBURG,US
6458,Harrisonburg,Harrisonburg,38.44942181,-78.86917586,42131.5,United States of America,US,USA,Virginia,HARRISONBURG,US
6459,Petersburg,Petersburg,37.22776512,-77.40223698,76158.5,United States of America,US,USA,Virginia,PETERSBURG,US
6460,Hampton,Hampton,37.03002525,-76.34994979,256601.5,United States of America,US,USA,Virginia,HAMPTON,US
6461,Sheboygan,Sheboygan,43.75082949,-87.71442407,51148.0,United States of America,US,USA,Wisconsin,SHEBOYGAN,US
6462,Waukesha,Waukesha,43.0116498,-88.23136926,159012.0,United States of America,US,USA,Wisconsin,WAUKESHA,US
6463,La Crosse,La Crosse,43.80136904,-91.23942855,69599.5,United States of America,US,USA,Wisconsin,LA CROSSE,US
6464,Eau Claire,Eau Claire,44.81135907,-91.49835331,71296.0,United States of America,US,USA,Wisconsin,EAU CLAIRE,US
6465,Tomah,Tomah,43.98505292,-90.50389205,10796.5,United States of America,US,USA,Wisconsin,TOMAH,US
6466,Janesville,Janesville,42.68262596,-89.02157943,65476.5,United States of America,US,USA,Wisconsin,JANESVILLE,US
6467,Appleton,Appleton,44.26867902,-88.40050623,136888.5,United States of America,US,USA,Wisconsin,APPLETON,US
6468,Parkersburg,Parkersburg,39.26665875,-81.56164718,46749.5,United States of America,US,USA,West Virginia,PARKERSBURG,US
6469,White Sulphur Springs,White Sulphur Springs,37.79388043,-80.30348108,2154.0,United States of America,US,USA,West Virginia,WHITE SULPHUR SPRINGS,US
6470,Clarksburg,Clarksburg,39.28327272,-80.33691573,22502.5,United States of America,US,USA,West Virginia,CLARKSBURG,US
6471,Dover,Dover,39.15808657,-75.524703,54662.5,United States of America,US,USA,Delaware,DOVER,US
6472,St. Charles,St. Charles,38.60305585,-76.93893193,52792.0,United States of America,US,USA,Maryland,ST CHARLES,US
6473,Annapolis,Annapolis,38.9783301,-76.49249923,58776.0,United States of America,US,USA,Maryland,ANNAPOLIS,US
6474,Hagerstown,Hagerstown,39.64164878,-77.72027958,58487.5,United States of America,US,USA,Maryland,HAGERSTOWN,US
6475,Paterson,Paterson,40.91999453,-74.17000533,151205.0,United States of America,US,USA,New Jersey,PATERSON,US
6476,Saratoga Springs,Saratoga Springs,43.08296328,-73.78501591,41891.0,United States of America,US,USA,New York,SARATOGA SPRINGS,US
6477,Poughkeepsie,Poughkeepsie,41.70023114,-73.92141585,100670.5,United States of America,US,USA,New York,POUGHKEEPSIE,US
6478,Plattsburg,Plattsburg,44.69498374,-73.45798161,24233.5,United States of America,US,USA,New York,PLATTSBURG,US
6479,Beaver Falls,Beaver Falls,40.75194277,-80.31942326,64814.5,United States of America,US,USA,Pennsylvania,BEAVER FALLS,US
6480,Altoona,Altoona,40.51859784,-78.39496708,62784.5,United States of America,US,USA,Pennsylvania,ALTOONA,US
6481,Williamsport,Williamsport,41.24108604,-77.0013829,43791.5,United States of America,US,USA,Pennsylvania,WILLIAMSPORT,US
6482,Lancaster,Lancaster,40.03777447,-76.30576644,209489.0,United States of America,US,USA,Pennsylvania,LANCASTER,US
6483,Allentown,Allentown,40.59998822,-75.50002751,300980.5,United States of America,US,USA,Pennsylvania,ALLENTOWN,US
6484,Waterville,Waterville,44.5518917,-69.64578536,20529.0,United States of America,US,USA,Maine,WATERVILLE,US
6485,Calais,Calais,45.16598859,-67.24239201,1781.5,United States of America,US,USA,Maine,CALAIS,US
6486,Houlton,Houlton,46.12551658,-67.83971989,6051.5,United States of America,US,USA,Maine,HOULTON,US
6487,Benton Harbor,Benton Harbor,42.11663983,-86.45419092,34637.5,United States of America,US,USA,Michigan,BENTON HARBOR,US
6488,Battle Creek,Battle Creek,42.32109764,-85.17974675,62454.0,United States of America,US,USA,Michigan,BATTLE CREEK,US
6489,Bay City,Bay City,43.5944566,-83.88889531,51558.5,United States of America,US,USA,Michigan,BAY CITY,US
6490,Alpena,Alpena,45.06160219,-83.43269576,14524.0,United States of America,US,USA,Michigan,ALPENA,US
6491,Iron Mountain,Iron Mountain,45.82246014,-88.06409265,12011.0,United States of America,US,USA,Michigan,IRON MOUNTAIN,US
6492,Ironwood,Ironwood,46.4558065,-90.15939112,6400.0,United States of America,US,USA,Michigan,IRONWOOD,US
6493,Sand Point,Sand Point,55.33970868,-160.4971908,667.0,United States of America,US,USA,Alaska,SAND POINT,US
6494,Hydaburg,Hydaburg,55.21397992,-132.8006385,382.0,United States of America,US,USA,Alaska,HYDABURG,US
6495,Mekoryuk,Mekoryuk,60.38864671,-166.1899372,99.0,United States of America,US,USA,Alaska,MEKORYUK,US
6496,Atqasuk,Atqasuk,70.4693795,-157.395778,201.0,United States of America,US,USA,Alaska,ATQASUK,US
6497,Port Heiden,Port Heiden,56.94909365,-158.6268915,102.0,United States of America,US,USA,Alaska,PORT HEIDEN,US
6498,Perryville,Perryville,55.91861391,-159.1511489,113.0,United States of America,US,USA,Alaska,PERRYVILLE,US
6499,Dillingham,Dillingham,59.05656031,-158.4803121,1710.0,United States of America,US,USA,Alaska,DILLINGHAM,US
6500,Goodnews Bay,Goodnews Bay,59.12099265,-161.5871302,230.0,United States of America,US,USA,Alaska,GOODNEWS BAY,US
6501,Nyac,Nyac,61.00414329,-159.9404806,75.0,United States of America,US,USA,Alaska,NYAC,US
6502,Tununak,Tununak,60.58548667,-165.2557892,352.0,United States of America,US,USA,Alaska,TUNUNAK,US
6503,Mountain Village,Mountain Village,62.08552431,-163.729009,755.0,United States of America,US,USA,Alaska,MOUNTAIN VILLAGE,US
6504,Emmonak,Emmonak,62.77698081,-164.5229916,100.0,United States of America,US,USA,Alaska,EMMONAK,US
6505,Kaltag,Kaltag,64.32719627,-158.7218986,190.0,United States of America,US,USA,Alaska,KALTAG,US
6506,Teller,Teller,65.26359906,-166.3607864,83.0,United States of America,US,USA,Alaska,TELLER,US
6507,Koyukuk,Koyukuk,64.88028912,-157.7008499,101.0,United States of America,US,USA,Alaska,KOYUKUK,US
6508,Kobuk,Kobuk,66.9072455,-156.8809774,151.0,United States of America,US,USA,Alaska,KOBUK,US
6509,Selawik,Selawik,66.60387901,-160.0093911,832.0,United States of America,US,USA,Alaska,SELAWIK,US
6510,Talkeetna,Talkeetna,62.3237785,-150.1094269,1078.0,United States of America,US,USA,Alaska,TALKEETNA,US
6511,Whittier,Whittier,60.78415672,-148.6776797,177.0,United States of America,US,USA,Alaska,WHITTIER,US
6512,Montana,Montana,62.07968487,-150.0727625,10.0,United States of America,US,USA,Alaska,MONTANA,US
6513,Lake Minchumina,Lake Minchumina,63.88283063,-152.3121865,32.0,United States of America,US,USA,Alaska,LAKE MINCHUMINA,US
6514,Cantwell,Cantwell,63.39159446,-148.9507896,222.0,United States of America,US,USA,Alaska,CANTWELL,US
6515,Gulkana,Gulkana,62.27135276,-145.3821961,119.0,United States of America,US,USA,Alaska,GULKANA,US
6516,Eagle,Eagle,64.78799501,-141.1999966,104.0,United States of America,US,USA,Alaska,EAGLE,US
6517,Nenana,Nenana,64.56379681,-149.0930032,75.0,United States of America,US,USA,Alaska,NENANA,US
6518,Big Delta,Big Delta,64.15252993,-145.8421939,591.0,United States of America,US,USA,Alaska,BIG DELTA,US
6519,Allakaket,Allakaket,66.56548342,-152.6454995,97.0,United States of America,US,USA,Alaska,ALLAKAKET,US
6520,Tanana,Tanana,65.17187339,-152.0787899,291.5,United States of America,US,USA,Alaska,TANANA,US
6521,Virginia,Virginia,47.52367413,-92.53640365,8709.0,United States of America,US,USA,Minnesota,VIRGINIA,US
6522,Winona,Winona,44.0504236,-91.63919743,29757.5,United States of America,US,USA,Minnesota,WINONA,US
6523,Rochester,Rochester,44.02205324,-92.46968937,102433.0,United States of America,US,USA,Minnesota,ROCHESTER,US
6524,Lakeville,Lakeville,44.65010276,-93.24251042,156151.0,United States of America,US,USA,Minnesota,LAKEVILLE,US
6525,Ely,Ely,47.90042116,-91.82569767,3687.0,United States of America,US,USA,Minnesota,ELY,US
6526,Moorhead,Moorhead,46.87430808,-96.74219344,34332.5,United States of America,US,USA,Minnesota,MOORHEAD,US
6527,St. Cloud,St. Cloud,45.56120994,-94.16222172,85974.0,United States of America,US,USA,Minnesota,ST CLOUD,US
6528,Miles City,Miles City,46.4088843,-105.8399844,8399.5,United States of America,US,USA,Montana,MILES CITY,US
6529,Bozeman,Bozeman,45.68009157,-111.0378325,39049.5,United States of America,US,USA,Montana,BOZEMAN,US
6530,Glasgow,Glasgow,48.18396975,-106.6352588,3144.0,United States of America,US,USA,Montana,GLASGOW,US
6531,Dickinson,Dickinson,46.88399742,-102.7888011,15987.5,United States of America,US,USA,North Dakota,DICKINSON,US
6532,Jamestown,Jamestown,46.90601158,-98.70297815,14954.5,United States of America,US,USA,North Dakota,JAMESTOWN,US
6533,Williston,Williston,48.15678794,-103.6280005,12767.5,United States of America,US,USA,North Dakota,WILLISTON,US
6534,Lihue,Lihue,21.98151227,-159.3710063,10694.5,United States of America,US,USA,Hawaii,LIHUE,US
6535,Wahiawa,Wahiawa,21.50309186,-158.0236209,95336.0,United States of America,US,USA,Hawaii,WAHIAWA,US
6536,Wailuku,Wailuku,20.89147544,-156.5047213,32769.5,United States of America,US,USA,Hawaii,WAILUKU,US
6537,Montpelier,Montpelier,42.32262209,-111.2969123,2775.5,United States of America,US,USA,Idaho,MONTPELIER,US
6538,Twin Falls,Twin Falls,42.5609538,-114.4605693,42958.5,United States of America,US,USA,Idaho,TWIN FALLS,US
6539,Caldwell,Caldwell,43.66096417,-116.6705378,83403.0,United States of America,US,USA,Idaho,CALDWELL,US
6540,Salmon,Salmon,45.17567792,-113.8949966,3297.0,United States of America,US,USA,Idaho,SALMON,US
6541,Coeur d'Alene,Coeur d'Alene,47.67808331,-116.7794458,34514.0,United States of America,US,USA,Idaho,COEUR DALENE,US
6542,Richland,Richland,46.29181134,-119.2911013,39940.5,United States of America,US,USA,Washington,RICHLAND,US
6543,Bellingham,Bellingham,48.76013613,-122.4869269,86565.5,United States of America,US,USA,Washington,BELLINGHAM,US
6544,Longview,Longview,46.13871991,-122.9369511,51290.0,United States of America,US,USA,Washington,LONGVIEW,US
6545,Walla Walla,Walla Walla,46.06515851,-118.3418828,37864.0,United States of America,US,USA,Washington,WALLA WALLA,US
6546,Aberdeen,Aberdeen,46.97489626,-123.8143911,24400.0,United States of America,US,USA,Washington,ABERDEEN,US
6547,Bremerton,Bremerton,47.57359552,-122.6420175,82039.5,United States of America,US,USA,Washington,BREMERTON,US
6548,Everett,Everett,47.9604175,-122.1999677,291948.0,United States of America,US,USA,Washington,EVERETT,US
6549,Bullhead City,Bullhead City,35.14817629,-114.5674878,37989.0,United States of America,US,USA,Arizona,BULLHEAD CITY,US
6550,Winslow,Winslow,35.28470542,-110.7006954,9931.0,United States of America,US,USA,Arizona,WINSLOW,US
6551,Gila Bend,Gila Bend,32.95037762,-112.7246546,2012.0,United States of America,US,USA,Arizona,GILA BEND,US
6552,Tombstone,Tombstone,31.71314048,-110.066884,1396.5,United States of America,US,USA,Arizona,TOMBSTONE,US
