,Clean_Code,Clean_City,City_Count,Corrected_City,Score
3177,CN,FANYZHU,3,FANYZHU,72
3178,CN,FTZ SHANGHAI,1,SHANGHAI,90
3179,CN,FU JIAN,2,JIAN,90
3180,CN,FU ZHOU,1,FUZHOU,92
3181,CN,FUJIAN,4,FUJIN,91
3182,CN,FUZHOU,626,FUZHOU,100
3183,CN,GANZHOU,2,GANZHOU,100
3184,CN,GHANGZHOU,1,HANGZHOU,94
3185,CN,GUANG ZHOU,21,GUANGZHOU,95
3186,CN,GUANGDON,1,GUANGDON,72
3187,CN,GUANGDONG,9,GUANGDONG,80
3188,CN,GUANGHZHOU,1,GUANGZHOU,95
3189,CN,GUANGHZOU,7,GUANGZHOU,89
3190,CN,GUANGSHOU,9,HO,90
3191,CN,GUANGXI ZHUANG,2,GUANGXI ZHUANG,72
3192,CN,GUANGZHO,1,GUANGZHOU,94
3193,CN,GUANGZHOU,4512,GUANGZHOU,100
3194,CN,GUANGZHOU CITY,1,GUANGZHOU,90
3195,CN,GUANGZHOU PT,3,GUANGZHOU,95
3196,CN,GUANGZHOUS,1,GUANGZHOU,95
3197,CN,GUANSHOU,3,HO,90
3198,CN,GUANZHOU,1,GUANGZHOU,94
3199,CN,GUZNGAHOU,1,HO,90
3200,CN,HA ER BIN,33,HA ER BIN,80
3201,CN,HA ERBIN,15,HARBIN,86
3202,CN,HAERBIN,3,HARBIN,92
3203,CN,HAIDIAN DIST,6,HAIDIAN DIST,75
3204,CN,HAIKOU,534,HAIKOU,100
3205,CN,HAIMEN,8,HAIMEN,77
3206,CN,HAIMEN JIANGSU,1,JIAN,90
3207,CN,HAINAN,2,HUAINAN,92
3208,CN,HANG ZHOU,1,HANGZHOU,94
3209,CN,HANGHZOU,4,HANGZHOU,88
3210,CN,HANGSHOU,2,HO,90
3211,CN,HANGZHOU,3927,HANGZHOU,100
3212,CN,HANGZHOU CITY,7,HANGZHOU,90
3213,CN,HANGZHOUSE,1,HO,90
3214,CN,HANGZHOUU,1,HANGZHOU,94
3215,CN,HANGZOU,1,HANGZHOU,93
3216,CN,HANZHOU CITY,1,HO,90
3217,CN,HARBIN,1344,HARBIN,100
3218,CN,HARBING,84,HARBIN,92
3219,CN,HEBEI,18,HEBI,89
3220,CN,HECHI,15,HECHI,100
3221,CN,HEFAI,1,HEFAI,80
3222,CN,HEFEI,549,HEFEI,100
3223,CN,HEFEI ANHUI,1,HEFEI,90
3224,CN,HEI LONGJIANG,2,LONGJIANG,95
3225,CN,HIGH TECKK PARK,1,HIGH TECKK PARK,72
3226,CN,HKG,1,HKG,60
3227,CN,HONG KONG,11,HONG KONG,100
3228,CN,HONGKONG,3,HONG KONG,94
3229,CN,HSINCHU,1,HSINCHU,100
3230,CN,HUBEI,3,ZHUBEI,91
3231,CN,HUBEI PROVINCE,1,HUBEI PROVINCE,75
3232,CN,HUNAN,1,HUINAN,91
3233,CN,INDIANAPOLIS,1,INDIANAPOLIS,100
3234,CN,JIAN,1,JIAN,100
3235,CN,JIAN HIGH,1,JIAN,90
3236,CN,JIANG,1,DANJIANGKOU,90
3237,CN,JIANG HIGH,1,JIAN,90
3238,CN,JIANGSU,6,JIAN,90
3239,CN,JIANGYIN,14,JIAN,90
3240,CN,JILIN,3,JILIN,100
3241,CN,JINAN,341,JINAN,100
3242,CN,JINAN CITY,1,JINAN,90
3243,CN,JINANA,1,JINAN,91
3244,CN,JINTAN,3,JINAN,91
3245,CN,JINZHOU,103,JINZHOU,100
3246,CN,KOWLOON,1,KOWLOON,71
3247,CN,KUMMING,1,KUNMING,86
3248,CN,KUNMING,401,KUNMING,100
3249,CN,LANZHOU,270,LANZHOU,100
3250,CN,LIAONING,5,LIAONING,80
3251,CN,LIAONONG,1,LIAONONG,75
3252,CN,LIUCHENG,13,LIAOCHENG,82
3253,CN,LIUCHENH,6,LIUCHENH,77
3254,CN,LIUJIANG,17,LIJIANG,93
3255,CN,LUOYANG,1,LUOYANG,100
3256,CN,LUZHAI,17,LUZHAI,77
3257,CN,MACAO,1,MACAO,80
3258,CN,MINHANG,4,MINHANG,80
3259,CN,MONTREAL,2,MONTREAL,100
3260,CN,MUDANJIANG,7,JIAN,90
3261,CN,MUMBAI,48,MUMBAI,100
3262,CN,,1,NAN,100
3263,CN,NAN JING,1,NANJING,93
3264,CN,NANCAI SHUNYI,6,SHU,90
3265,CN,NANCAI SHUNYI BE,1,SHU,90
3266,CN,NANCHANG,642,NANCHANG,100
3267,CN,NANGAND,1,NAN,90
3268,CN,NANGJING,14,NANJING,93
3269,CN,NANJIN,1,NANJING,92
3270,CN,NANJING,2407,NANJING,100
3271,CN,NANNING,464,NANNING,100
3272,CN,NANNING GUANGXI,1,NANNING,90
3273,CN,NEIJING,1,NEIJIANG,93
3274,CN,NEW TERRITORIES,1,NEW DELHI,86
3275,CN,NINJING,1,NANJING,86
3276,CN,OH,1,SAINT JOHNS,90
3277,CN,PUDONG,35,PUDONG,73
3278,CN,PUDONG SHANGHAI,10,SHANGHAI,90
3279,CN,PUDONG SHANGHAIA,1,SHANGHAI,90
3280,CN,QIANSHAN,2,ANSHAN,86
3281,CN,QINGDAO,139,QINGDAO,100
3282,CN,QINGDAO SHANDONG,1,QINGDAO,90
3283,CN,RBIN,1,HARBIN,90
3284,CN,SANHE CITY,1,SAN,90
3285,CN,SANMENXIA,1,SAN,90
3286,CN,SGANGHAI,1,SHANGHAI,88
3287,CN,SHABHAI,1,ABHA,90
3288,CN,SHAGHAI,1,SHANGHAI,93
3289,CN,SHAINGAI,1,SHANGHAI,88
3290,CN,SHANDDONG,2,SHANDDONG,80
3291,CN,SHANDONG,4,ANDONG,86
3292,CN,SHANDONG PROVINCE,1,ANDONG,90
3293,CN,SHANG HAI,2,SHANGHAI,94
3294,CN,SHANGAHAI,4,SHANGHAI,94
3295,CN,SHANGAHI,6,SHANGZHI,88
3296,CN,SHANGAI,50,SHANGHAI,93
3297,CN,SHANGHA,2,SHANGHAI,93
3298,CN,SHANGHAI,30829,SHANGHAI,100
3299,CN,SHANGHAIPR,4,SHANGHAI,89
3300,CN,SHANGHI,1,SHANGZHI,93
3301,CN,SHANGHIA,1,SHANGZHI,88
3302,CN,SHANHAI,4,SHANGHAI,93
3303,CN,SHANTOU,18,SHANTOU,100
3304,CN,SHANXI,1,ANXI,90
3305,CN,SHANYANG,1,SHAOYANG,88
3306,CN,SHAOGUAN,5,SHAOGUAN,100
3307,CN,SHAOXING,2,SHAOXING,100
3308,CN,SHATIN,1,ATI,90
3309,CN,SHEN YANG,116,HENGYANG,82
3310,CN,SHENGYANG,1,HENGYANG,94
3311,CN,SHENYANG,2848,HENGYANG,88
3312,CN,SHENYANG CITY,26,BAY CITY,86
3313,CN,SHENYANH,1,SHENYANH,75
3314,CN,SHENZHEN,15,SHENZHEN,100
3315,CN,SHENZHEN GUANG,1,SHENZHEN,90
3316,CN,SHEYANG,2,SHUYANG,86
3317,CN,SHIDAO,1,SHIDAO,73
3318,CN,SHIJAZHUANG,1,SHIJIANZHUANG,92
3319,CN,SHIJIA ZHUANG,1,SHIJIANZHUANG,92
3320,CN,SHIJIAZHANG,1,SHIJIANZHUANG,92
3321,CN,SHIJIAZHAUNG,1,SHIJIANZHUANG,88
3322,CN,SHIJIAZHUANG,1333,SHIJIANZHUANG,96
3323,CN,SHNAGHAI,2,SHANGHAI,88
3324,CN,SHNGHAI,1,SHANGHAI,93
3325,CN,SINGAPORE,309,SINGAPORE,100
3326,CN,SU ZHOU,5,SUZHOU,92
3327,CN,SUZHOU,865,SUZHOU,100
3328,CN,SUZHOU CITY,6,SUZHOU,90
3329,CN,TAINJIN,2,TIANJIN,86
3330,CN,TAIXING CITY,30,BAY CITY,86
3331,CN,TAIYUAN,88,TAIYUAN,100
3332,CN,TAIYUAN SHANXI,2,ANXI,90
3333,CN,TANGSHAN,1,TANGSHAN,100
3334,CN,TIAJIN,2,TIANJIN,92
3335,CN,TIAMJIN,1,TIANJIN,86
3336,CN,TIANJI,1,TIANJIN,92
3337,CN,TIANJIN,2237,TIANJIN,100
3338,CN,TIANJING,1,TIANJIN,93
3339,CN,TOKYO,1,TOKYO,100
3340,CN,VANCOUVER,1,VANCOUVER,100
3341,CN,WENZHOU,406,WENZHOU,100
3342,CN,WUAN,1,WUHAN,89
3343,CN,WUAN HUBEI,1,WUAN HUBEI,75
3344,CN,WUHAN,1366,WUHAN,100
3345,CN,WUHAN CITY,25,WUHAN,90
3346,CN,WUHAN HUBEI,2,WUHAN,90
3347,CN,WUXI,72,WUXI,100
3348,CN,XIAN,2139,XIAN,100
3349,CN,XIAN CITY,2,XIAN,90
3350,CN,XIAN CITYSHANNXI,1,XIAN,90
3351,CN,XIAN XIAN,2,XIAN,90
3352,CN,XIANSHANXI,2,ANXI,90
3353,CN,XUZHOU,24,XUZHOU,100
3354,CN,YANJING,1,YANGJIANG,88
3355,CN,YIAN,1,YIAN,100
3356,CN,YIN CHUAN,6,YINCHUAN,94
3357,CN,YINCHUAN,58,YINCHUAN,100
3358,CN,ZHAJIANG,1,ZHANJIANG,94
3359,CN,ZHANGJIANG PUDONG,1,JIAN,90
3360,CN,ZHEIJIANG,1,ZHIJIANG,94
3361,CN,ZHEJIANG,13,ZHENJIANG,94
3362,CN,ZHELAND,1,ZHELAND,77
3363,CN,ZHENGZHOU,123,ZHENGZHOU,100
3364,CN,ZHENGZHOU DIST,1,ZHENGZHOU,90
3365,CN,ZHENJIANG,1,ZHENJIANG,100
3366,CN,ZHONGSHAN CITY,1,HO,90
3367,CN,ZHUMADIAN,2,ZHUMADIAN,75
3368,CO,ANTIOQUIA,6,ANTIOQUIA,72
3369,CO,ARMENIA,440,ARMENIA,100
3370,CO,ATLANTICO,4,ICO,90
3371,CO,AURORA,1,AURORA,100
3372,CO,BARAANQUILLA,1,BARRANQUILLA,92
3373,CO,BARABQUILLA,1,BARRANQUILLA,87
3374,CO,BARANQUILLA,282,BARRANQUILLA,96
3375,CO,BARRABQUILLA,3,BARRANQUILLA,92
3376,CO,BARRANQILLA,1,BARRANQUILLA,96
3377,CO,BARRANQUIILLA,1,BARRANQUILLA,96
3378,CO,BARRANQUILLA,6868,BARRANQUILLA,100
3379,CO,BARRANQUILLA ATL,36,BARRANQUILLA,95
3380,CO,BARRANQUILLAA,3,BARRANQUILLA,96
3381,CO,BARRAQUILLA,2,BARRANQUILLA,96
3382,CO,BARRFANQUILLA,1,BARRANQUILLA,96
3383,CO,BARRIO ELLAGO,11,BARRIO ELLAGO,80
3384,CO,BELLO,237,BELLO,100
3385,CO,BELLO ANTIOQUIA,5,BELLO,90
3386,CO,BGOTA,2,BOGOTA,91
3387,CO,BOGOTA,22409,BOGOTA,100
3388,CO,BOGOTA COLOMBIA,1,BOGOTA,90
3389,CO,BOGOTA CUNDINAMA,16,BOGOTA,90
3390,CO,BOGOTA D C,1,BOGOTA,90
3391,CO,BOGOTA DC,41,BOGOTA,90
3392,CO,BOGOTA DF,1,BOGOTA,90
3393,CO,BOGOTA3,1,BOGOTA,92
3394,CO,BOGOTO,6,BOGOTOL,92
3395,CO,BOGOTOA,3,BOGOTA,92
3396,CO,BOGOTS,1,BO,90
3397,CO,BOOGTA,5,BO,90
3398,CO,BUACARAMANGA,1,BUCARAMANGA,96
3399,CO,BUCAMARANGA,5,BUCARAMANGA,82
3400,CO,BUCARAMANCA,1,BUCARAMANGA,91
3401,CO,BUCARAMANGA,2799,BUCARAMANGA,100
3402,CO,BUCARAMANGA SANT,10,BUCARAMANGA,95
3403,CO,BUCARAMANGO,2,BUCARAMANGA,91
3404,CO,BUCARAMNAGA,1,BUCARAMANGA,91
3405,CO,BUCARMANGA,3,BUCARAMANGA,95
3406,CO,BUCRAMANGA,1,BUCARAMANGA,95
3407,CO,CALI,3386,CALI,100
3408,CO,CALI VALLE,1,CALI,90
3409,CO,CALI VALLE DEL C,29,CALI,90
3410,CO,CARTAGENA,266,CARTAGENA,100
3411,CO,CHIA,120,CIVITAVECCHIA,90
3412,CO,CHIA BOGOTA,2,BOGOTA,90
3413,CO,COLOMBIA,10,COLUMBIA,88
3414,CO,COLON,1,COLON,100
3415,CO,COLORADO SPRINGS,1,COLORADO SPRINGS,100
3416,CO,COLUMBIA,4,COLUMBIA,100
3417,CO,COSULTORIO,1,COSULTORIO,75
3418,CO,CUNDINAMARCA,3,CUNDINAMARCA,75
3419,CO,DBOGOTA,1,BOGOTA,92
3420,CO,DENVER,2,DENVER,100
3421,CO,ENVIGADO,55,ENVIGADO,72
3422,CO,FLORIDA BLANCA,225,FLORIDA,90
3423,CO,FLORIDABLANCA,409,FLORIDA,90
3424,CO,FLORIDABLANCA SA,1,FLORIDA,90
3425,CO,FLORIDABLANCE,1,FLORIDA,90
3426,CO,FORT COLLINS,1,FORT COLLINS,100
3427,CO,HEREDIA,1,HEREDIA,100
3428,CO,LA PLAYA,2,LA PLATA,88
3429,CO,LONGMONT,4,LONGMONT,72
3430,CO,MANIZALES,207,MANIZALES,100
3431,CO,MANIZALES COLOMB,8,MANIZALES,90
3432,CO,MANIZALEZ,26,MAN,90
3433,CO,MDELLIN,1,MEDELLIN,93
3434,CO,MEDEILLIN,2,MEDELLIN,94
3435,CO,MEDELLILN,1,MEDELLIN,94
3436,CO,MEDELLIN,9010,MEDELLIN,100
3437,CO,MEDELLIN  NAP,1,MEDELLIN,90
3438,CO,MEDELLIN ANTIOQU,29,MEDELLIN,90
3439,CO,MEDELLIN COLOMBI,4,MEDELLIN,90
3440,CO,MEDELLIN COLOMBIA,1,MEDELLIN,90
3441,CO,MEDELLINANTIOQUI,1,MEDELLIN,90
3442,CO,MEDELLLIN,2,MEDELLIN,94
3443,CO,MEDILLIN,1,MEDELLIN,88
3444,CO,MENDOZA,1,MENDOZA,100
3445,CO,MONTERA,2,MONTERIA,93
3446,CO,MONTERIA,49,MONTERIA,100
3447,CO,NEIVA,4,NEIVA,100
3448,CO,PASTO,9,PASTO,100
3449,CO,PASTONARINO,4,PASTO,90
3450,CO,PEREIRA,218,PEREIRA,100
3451,CO,PERIRA,3,PEREIRA,92
3452,CO,SAN JOSE,3,SAN JOSE,100
3453,CO,SANTA FE BOGOTA,1,SANTA FE,90
3454,CO,SANTANDER,3,SANTANDER,100
3455,CO,TELLURIDE,1,TELLURIDE,75
3456,CO,TEMUCO,1,TEMUCO,100
3457,CO,THORNTON,1,HO,90
3458,CO,VALLE DE CAUCA,1,SAN ANTONIO DE LOS COBRES,86
3459,CO,VALLE DEL CAUCA,1,DEL RIO,86
3460,CO,VALLEDUPAR,1,VALLEDUPAR,100
3461,CR,ALAJUELA,407,ALAJUELA,100
3462,CR,ARANJUEZ TIBAS,3,ARANJUEZ TIBAS,75
3463,CR,AURORA,1,AURORA,100
3464,CR,AURORA HEREDIA,1,HEREDIA,90
3465,CR,BARRIO ARANJUEZ,26,BARRIO ARANJUEZ,75
3466,CR,CARTAGO,888,CARTAGO,100
3467,CR,CATARGO,48,ATAR,90
3468,CR,COSTA RICA,18,ICA,90
3469,CR,DESAMPARADOS,28,ARAD,90
3470,CR,ESCAZU,56,ESCAZU,77
3471,CR,GUADALUPE,20,GUADALUPE,75
3472,CR,GUADALUPE SAN JO,4,SAN,90
3473,CR,HEREDIA,412,HEREDIA,100
3474,CR,HEREIDA,1,HEREDIA,86
3475,CR,LA AUORORA,4,LA PAZ,86
3476,CR,LA AURORA,113,AURORA,90
3477,CR,LA AURORA DE HERE,1,AURORA,90
3478,CR,LA AURORA HEREDIA,12,HEREDIA,90
3479,CR,LA AURORAHEREDIA,73,HEREDIA,90
3480,CR,LAAURORAHEREDIA,1,HEREDIA,90
3481,CR,LOS YOSES,9,SAN ANTONIO DE LOS COBRES,86
3482,CR,LOS YOSES SAN JO,1,SAN,90
3483,CR,LYN PLAZA HEREDI,1,HEREDIA,83
3484,CR,NORTH BRUNSWICK,18,WICK,90
3485,CR,OSIJEK,1,OSIJEK,100
3486,CR,PASEO COLON,4,COLON,90
3487,CR,PUNTARENAS,1,PUNTARENAS,100
3488,CR,SAN FRAN DOS RIOS,1,SAN,90
3489,CR,SAN JOSE,5976,SAN JOSE,100
3490,CR,SAN PEDRO,45,SAN PEDRO,100
3491,CR,SAN SALVADOR,1,SAN SALVADOR,100
3492,CR,SAO JOSE,5,SAO JOSE DE RIBAMAR,90
3493,CR,SAO PAULO,1,SAO PAULO,100
3494,CR,ZAGREB,9,ZAGREB,100
3495,CU,HABANA,3,ABA,90
3496,CU,MEXICO,1,ICO,90
3497,CV,SVETA NEDELJA,1,SVETA NEDELJA,72
3498,CY,AGIOS DOMETIOS,1,AGIOS DOMETIOS,72
3499,CY,LARNACA,4,LARNAKA,86
3500,CY,LATSIA,5,LATSIA,80
3501,CY,LEFKOSIA NICOSIA,1,ICO,90
3502,CY,LIMASSOL,7,LIMA,90
3503,CY,NICOSIA,21,NICOSIA,100
3504,CY,POLIS,1,PENAPOLIS,90
3505,CZ,BENATKY,1,BENATKY,68
3506,CZ,BENATKY NAD JIZER,6,BENATKY NAD JIZER,72
3507,CZ,BENESOV,4,BENESOV,68
3508,CZ,BEROUN,71,BEROUN,80
3509,CZ,BOSKOVICE,21,BO,90
3510,CZ,BRECLAC,1,BRECLAC,68
3511,CZ,BRECLAV,2,BRECLAV,68
3512,CZ,BRNA,1,BRNA,77
3513,CZ,BRNO,742,BRNO,100
3514,CZ,BRNO MALOMERICE,1,BRNO,90
3515,CZ,BRNOBOHUNICE,2,OBO,90
3516,CZ,BRNOKRALOVO POLE,1,PO,90
3517,CZ,BRUNTAL,32,BRUNTAL,77
3518,CZ,BUBENEC,1,BUBENEC,71
3519,CZ,BUDINOVZ,1,BUDINOVZ,72
3520,CZ,CESKE BUDEJOVICE,29,CESKE BUDEJOVICE,100
3521,CZ,CESKE BUDJOVICE,1,CESKE BUDEJOVICE,97
3522,CZ,CESKK BUDEJOVICE,5,CESKE BUDEJOVICE,94
3523,CZ,CHEB,1,CHEBOKSARY,90
3524,CZ,CHRUDIM,3,CHRUDIM,71
3525,CZ,CZECH REPUBLIC,2,CZECH REPUBLIC,72
3526,CZ,CZECK REPUBLIC,1,CZECK REPUBLIC,72
3527,CZ,DECIN,3,DECIN,73
3528,CZ,DOCUOPILOVA,1,ILO,90
3529,CZ,DUNEDIN,1,DUNEDIN,100
3530,CZ,HAVIROV,2,HAVIROV,77
3531,CZ,HAVIROV MESTO,1,HAVIROV MESTO,75
3532,CZ,HAVIROVMESTO,8,HAVIROVMESTO,75
3533,CZ,HAVLICKUV BROD,1,HAVLICKUV BROD,72
3534,CZ,HOSTIVAR,3,HO,90
3535,CZ,HRADEC,5,HRADEC KRALOVE,90
3536,CZ,HRADEC KRALOE,13,HRADEC KRALOVE,96
3537,CZ,HRADEC KRALOVE,374,HRADEC KRALOVE,100
3538,CZ,HRADEC KRALOVED,6,HRADEC KRALOVE,97
3539,CZ,HRADEC KRLOVK,9,HRADEC KRALOVE,89
3540,CZ,HRADECD KRALOVE,1,HRADEC KRALOVE,97
3541,CZ,HRADEK KRALOVE,1,HRADEC KRALOVE,93
3542,CZ,HRADISTE,32,HRADISTE,68
3543,CZ,HVIROVMESTO,1,HVIROVMESTO,72
3544,CZ,JABLONEC,6,JABLONEC,72
3545,CZ,JABLONEC NAD,1,JABLONEC NAD,72
3546,CZ,JABLONEC NAD NI,2,JABLONEC NAD NI,72
3547,CZ,JABLONEC NAD NISO,16,NIS,90
3548,CZ,JABLONEC NAD NISU,3,NIS,90
3549,CZ,JABLONEC NAD NOSU,2,JABLONEC NAD NOSU,72
3550,CZ,JAROMER,2,ROME,90
3551,CZ,JIHLAVA,28,JIHLAVA,100
3552,CZ,JINDRICHUV HRADEC,11,JINDRICHUV HRADEC,72
3553,CZ,KARLOVY VARY,12,KARLOVY VARY,72
3554,CZ,KASPERSKE HORY,1,HO,90
3555,CZ,KLADN,1,KLADN,73
3556,CZ,KLADNO,101,KLADNO,80
3557,CZ,KOLIN,11,KLIN,89
3558,CZ,KONAROVICE,2,KONAROVICE,77
3559,CZ,KOSTELEC N CERNYM,1,KOS,90
3560,CZ,KRADEC KRALOVE,4,HRADEC KRALOVE,93
3561,CZ,KRALOVE,1,HRADEC KRALOVE,90
3562,CZ,KRALUPY NAD VLATU,1,KRALUPY NAD VLATU,80
3563,CZ,KRALUPY NAD VLTAU,1,KRALUPY NAD VLTAU,72
3564,CZ,KROMERIZ,8,ROME,90
3565,CZ,KUTN NORA,1,KUTN NORA,77
3566,CZ,KUTNA HORA,3,HO,90
3567,CZ,KYJOV,20,KYJOV,60
3568,CZ,LIBEREC,32,LIBEREC,100
3569,CZ,LITOMERICE,2,LITOMERICE,78
3570,CZ,LITOMYSL,13,LITOMYSL,72
3571,CZ,LOVOCISE,1,LOVOCISE,72
3572,CZ,LOVOISKE,1,VOI,90
3573,CZ,LOVOSICE,47,LOVOSICE,77
3574,CZ,LOVOSKE,2,LOVOSKE,72
3575,CZ,MALESICE,1,MALE,90
3576,CZ,MANESOVA,1,MAN,90
3577,CZ,MARIANSKE HORY,3,HO,90
3578,CZ,MARIANSKE LAZNE,1,MARIANSKE LAZNE,79
3579,CZ,MELNIC,1,MELNIC,77
3580,CZ,MELNIK,18,MELNIK,73
3581,CZ,MESTEC KRALOVE,160,MESTEC KRALOVE,80
3582,CZ,MONTREAL,1,MONTREAL,100
3583,CZ,MORAVSKY BEROUN,1,MORAVSKY BEROUN,72
3584,CZ,MOSNOV OSTRAVA,1,OSTRAVA,90
3585,CZ,NACHOD,1,HO,90
3586,CZ,NOCY JICIN,2,NOCY JICIN,72
3587,CZ,NOVA VES,1,TERRA NOVA BAY,86
3588,CZ,NOVA VES PDPLESI,3,NOVA LIMA,86
3589,CZ,NOVA VES POD PLEI,1,NOVA LIMA,86
3590,CZ,NOVA VES POD PLES,25,NOVA LIMA,86
3591,CZ,NOVA VES PODPLESI,1,NOVA LIMA,86
3592,CZ,NOVE MESTO NA MOE,13,NOVE MESTO NA MOE,72
3593,CZ,NOVI SICYN,1,NOVI SICYN,68
3594,CZ,NOVY JICIN,49,NOVY JICIN,72
3595,CZ,NOVY JICYN,1,NOVY JICYN,67
3596,CZ,NOVY SICYN,4,NOVY SICYN,67
3597,CZ,NOVY SIGYN,1,NOVY SIGYN,67
3598,CZ,NUSLE,1,NUSLE,73
3599,CZ,NYIREGYHAZA,1,NYIREGYHAZA,100
3600,CZ,OLOMOUC,353,OLOMOUC,100
3601,CZ,OLOMOUNC,1,OLOMOUC,93
3602,CZ,OLOMUC,1,OLOMOUC,92
3603,CZ,OPAVA,13,OPAVA,72
3604,CZ,ORECH,1,ORECH,72
3605,CZ,ORLICI,2,ORLICI,68
3606,CZ,OSTRAUAPORUBA,2,UBA,90
3607,CZ,OSTRAVA,142,OSTRAVA,100
3608,CZ,OSTRAVA  TREBOVE,3,OSTRAVA,90
3609,CZ,OSTRAVA MARVSKA,1,OSTRAVA,90
3610,CZ,OSTRAVA PORUBA,10,UBA,90
3611,CZ,OSTRAVA PORUKA,1,PO,90
3612,CZ,OSTRAVAMORAVSKA,3,OSTRAVA,90
3613,CZ,OSTRAVAPORUBA,1,UBA,90
3614,CZ,OSTRAVAVITKOVICE,1,OSTRAVA,90
3615,CZ,OSTRODA,1,OSTRODA,80
3616,CZ,PARDUBICE,105,PARDUBICE,100
3617,CZ,PEKARSKA,4,KARS,90
3618,CZ,PELHRIMOV,5,PELHRIMOV,72
3619,CZ,PHARA,2,POKHARA,83
3620,CZ,PILSEN,1,PILSEN,73
3621,CZ,PILZEN,2,PIZEN,91
3622,CZ,PISEK,13,PISEK,80
3623,CZ,PIZEN,1,PIZEN,100
3624,CZ,PIZEN LOCHOTIN,1,PIZEN,90
3625,CZ,PLEZEN,1,PLEVEN,83
3626,CZ,PLZEN,151,PLZEN,80
3627,CZ,PLZENLOCHOTIN,1,HO,90
3628,CZ,PORUBA,1,UBA,90
3629,CZ,PRAG,3,PRAGUE,90
3630,CZ,PRAGA,1,PRAGA,80
3631,CZ,PRAGE,2,PRAGUE,91
3632,CZ,PRAGUE,1298,PRAGUE,100
3633,CZ,PRAGUE 10,5,PRAGUE,90
3634,CZ,PRAGUE 2,18,PRAGUE,95
3635,CZ,PRAGUE 4,6,PRAGUE,95
3636,CZ,PRAGUE 5,2,PRAGUE,95
3637,CZ,PRAGUE 6,12,PRAGUE,95
3638,CZ,PRAGUE 6 HRADCANY,1,PRAGUE,90
3639,CZ,PRAGUE 7,1,PRAGUE,95
3640,CZ,PRAGUE 9,2,PRAGUE,95
3641,CZ,PRAGUE MOLESICE,1,PRAGUE,90
3642,CZ,PRAHA,897,PRAHA,80
3643,CZ,PRAHA 1,14,PRAHA 1,74
3644,CZ,PRAHA 1 110 00,3,PRAHA 1 110 00,76
3645,CZ,PRAHA 10,22,PRAHA 10,76
3646,CZ,PRAHA 11,2,PRAHA 11,76
3647,CZ,PRAHA 2,64,PRAHA 2,74
3648,CZ,PRAHA 4,36,PRAHA 4,74
3649,CZ,PRAHA 5,3,PRAHA 5,74
3650,CZ,PRAHA 6,4,PRAHA 6,74
3651,CZ,PRAHA 7,2,PRAHA 7,74
3652,CZ,PRAHA 8,7,PRAHA 8,74
3653,CZ,PRAHA MALESICE,79,MALE,90
3654,CZ,PRAHA NOVE,8,PRAHA NOVE,76
3655,CZ,PRAHA NOVE  MESTO,1,PRAHA NOVE  MESTO,76
3656,CZ,PRAHA NOVE MESTO,58,PRAHA NOVE MESTO,76
3657,CZ,PRAHA NOVE MESTRO,1,PRAHA NOVE MESTRO,74
3658,CZ,PRAHA PRAGUE,1,PRAGUE,90
3659,CZ,PRAHA5,1,PRAHA5,73
3660,CZ,PRAHAA,1,PRAHAA,75
3661,CZ,PRAHAMALESICE,1,MALE,90
3662,CZ,PRANA,1,PARANA,91
3663,CZ,PRAQUE,3,PRAGUE,83
3664,CZ,PRARA MALESICE,1,MALE,90
3665,CZ,PRELOUC,4,PRELOUC,68
3666,CZ,PRELOVC,1,PRELOVC,77
3667,CZ,PREROV,1,PRESOV,83
3668,CZ,PRHA,1,PRHA,68
3669,CZ,PRIBRAM,32,PRIBRAM,71
3670,CZ,RAHA,1,GRAHAMSTOWN,90
3671,CZ,REP TCHEQUE,1,REP TCHEQUE,75
3672,CZ,ROCKYCANY,1,ROCKYCANY,68
3673,CZ,ROKCANY,2,ROKCANY,68
3674,CZ,ROKYCANI,2,ROKYCANI,77
3675,CZ,ROKYCANY,100,ROKYCANY,71
3676,CZ,RYBITVI,3,RYBITVI,63
3677,CZ,SEMILY,1,SEMILY,73
3678,CZ,SLANY,5,SLANTSY,83
3679,CZ,STRACKONICE,1,NICE,90
3680,CZ,STRAKONICE,1,NICE,90
3681,CZ,TABOR,22,TABORA,91
3682,CZ,TABOT,1,BO,90
3683,CZ,TEPLICA,1,ICA,90
3684,CZ,TEPLICE,27,TEPIC,83
3685,CZ,TREBOVICE,38,BO,90
3686,CZ,TREMOSNA,1,TREMOSNA,75
3687,CZ,TRUTWOV,1,TRUTWOV,68
3688,CZ,UHERSKE HRADISTE,4,UHERSKE HRADISTE,75
3689,CZ,USATI NAD LABEM,4,USTI NAD LABEM,97
3690,CZ,UST NAD LABEM,3,USTI NAD LABEM,96
3691,CZ,USTI,1,STAUGUSTIN,90
3692,CZ,USTI BAD ORLICI,1,USTI BAD ORLICI,68
3693,CZ,USTI NAD LABEM,29,USTI NAD LABEM,100
3694,CZ,USTI NAD LADEM,1,USTI NAD LABEM,93
3695,CZ,USTI NAD ORLICI,24,USTI NAD ORLICI,75
3696,CZ,VES POD PLESI,1,PO,90
3697,CZ,VODNANY,1,NAN,90
3698,CZ,WARAZAWA,1,WA,90
3699,CZ,ZATEC,1,ZATEC,73
3700,CZ,ZLIN,91,ZLIN,100
